"Quarto de banho de empregada ficam fora do apto com acesso pelo hall de escada.""",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,900000,1245,411,Mensalmente,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Casa Mineira,105972,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,RUA TURIBATE,50,30315410,1,101,4,1,2,116,,Não,1,"* Frente * Claro / Arejado * Área de Servico * Banho Empregada * Quarto Empregada. Prédio: Ótima localização, reformado. Apto: Conservado, original, pisos trocados nos quartos, laminado de madeira. Garagem: 1 vaga coberta e presa.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,750000,,,Mensalmente,,,,,,E,,,,,,
Casa Mineira,214745,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Joaquim Linhares,200,30310400,,,5,1,2,300,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1700000,,,Mensalmente,,,,,,893584266,,,ok-img (2022-03-10 17:57:11),,,
Casa Mineira,275294,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Coletor Celso Werneck,50,30350010,6,601,4,2,4,196,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1480000,2400,569,Mensalmente,,,,,,893584276,,,ok-img (2022-03-12 09:52:28),,,
Casa Mineira,269512,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Artur Bernardes,1300,30360114,1,102,4,3,4,260,,Não,3,Sala para três ambientes,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,790000,2000,600,Mensalmente,,,,,,893584280,,,ok-img (2022-03-10 18:00:40),,,
Casa Mineira,333624,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Paulo Afonso,1041,30350142,3,31,3,0,1,90,,Não,1,,INQUILINO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,380000,306,106,Mensalmente,,,,,,E,,,,,,
Casa Mineira,394062,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Ramalhete,191,30310310,1,102,3,0,1,110,,Não,1,A vaga pode ser alterada de acordo com a votação de condomínio,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,490000,,,Mensalmente,,,,,,E,,,,,,
Casa Mineira,243187,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Carangola,32,30330240,2,ap 24,3,0,1,110,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,485000,380,,Mensalmente,,,,,,893584315,,,ok-img (2022-03-11 17:10:10),,,
Casa Mineira,346312,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Leopoldina,312,30330230,6,601,4,2,3,174,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2300000,1970,891,Mensalmente,,,,,,E,,,,,,
Casa Mineira,348362,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Pium-I,1440,30310080,,,4,1,2,243,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2400000,,438,Mensalmente,,,,,,893584327,,,erro-pag_fotos,,,
Casa Mineira,329685,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Abre Campo,434,30350190,8,802,3,1,2,110,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,720000,,216,Mensalmente,,,,,,893584334,,,ok-img (2022-03-10 18:23:26),,,
Casa Mineira,252354,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Pium-I,1363,30310080,6,601,4,1,3,160,,Não,2,Transformou um dos quartos em sala de televisão. Fácil reversão.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1250000,,,Mensalmente,,,,,,893584340,,,erro-pag_fotos,,,
Casa Mineira,256272,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua do Uruguai,966,30310300,7,702,3,1,2,100,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,760000,1200,270,Mensalmente,,,,,,893584352,,,ok-img (2022-03-10 18:26:41),,,
Casa Mineira,398492,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Campo Belo,269,30330330,1,102,3,1,2,110,,Não,1,É um primeiro andar elevado (sobre pilotis) com apenas 8 degraus do Hall de entrada até o apto.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,430000,300,157,Mensalmente,,,,,,893584370,,,ok-img (2022-03-10 18:27:55),,,
Casa Mineira,114501,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,RUA SAO JOAO EVANGELISTA,16,30330152,5,504,3,1,2,100,,Não,1,"* Frente * Claro / Arejado * Área de Servico * Banho Empregada * Quarto Empregada. Apto: Original. Garagem: 1 vaga coberta e livre / Vaga definida, demarcada.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,352000,,,Mensalmente,,,,,,893584380,,,erro-abort_404,,,
Casa Mineira,258084,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Pium-I,1537,30310080,2,201,4,2,4,212,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2500000,,,Mensalmente,,,,,,893584386,,,ok-img (2022-03-10 18:30:40),,,
Casa Mineira,375473,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Campanha,182,30310770,3,301,4,1,1,146,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1400000,1700,425,Mensalmente,,,,,,893584400,,,ok-img (2022-03-10 18:31:44),,,
Casa Mineira,418983,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua São Romão,258,30330120,3,302,3,0,1,100,,Não,1,Vaga Presa,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,420000,420,115,Mensalmente,,,,,,893584412,,,erro-sem_imgs,,,
Casa Mineira,100837,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,RUA PROFESSOR CARLOS PEREIRA DA SILVA,105,30320330,,,6,3,5,766,,Não,8,"* Varanda / Sacada * Escritório * Adega/Bar * Despensa * Área de Servico * Banho Empregada * Quarto Empregada * Iluminação Planejada * Espaço Gourmet. Casa: Área construída 766M , área descoberta 300M .
 1  Andar: Sala c/ varanda, laeira, 2 quartos, 2 banhos sendo 1 social e lavabo, cozinha clara e arejada, despensa, 3 dces, lavanderia, área de serviço / São 2 dces e fez um quarto p/ motorista, sala de jogos, adega, vestiário, 2 quartos c/ escritório.
 2  Andar: Escada em madeira, sala, 2 suítes c/ box blindex, hidro e closet na suíte master, copa de apoio, varanda em 2 quartos. 
 Garagem: 8 vagas sendo 4 cobertas, 4 descobertas e separadas.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,3800000,,,Mensalmente,,,,,,893584431,,,erro-img_pequena,,,
Casa Mineira,341701,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Jornalista Jair Silva,419,30310290,2,202,3,0,2,95,,Não,0,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,390000,,,Mensalmente,,,,,,893584443,,,ok-img (2022-03-10 18:33:15),,,
Casa Mineira,342697,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Muzambinho,198,30310280,2,202,3,1,2,102,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,550000,,,Mensalmente,,,,,,893584454,,,ok-img (2022-03-10 18:34:12),,,
Casa Mineira,277271,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Califórnia,729,30315500,12,1202,5,2,3,250,,Não,3,VISTA MARAVILHOSA,DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1390000,1746,481,Mensalmente,,,,,,E,,,,,,
Casa Mineira,244258,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Cobre,157,30310190,,,2,1,3,150,,Não,3,Casa para fins comerciais. Excelente localização.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,650000,,,Mensalmente,,,,,,893584473,,,ok-img (2022-03-10 18:35:10),,,
Casa Mineira,376293,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Paulo Afonso,441,30350060,4,401,4,1,3,180,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,990000,620,,Mensalmente,,,,,,893584485,,,ok-img (2022-03-10 18:36:45),,,
Casa Mineira,271257,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Rigel,165,30360380,,,6,3,8,398,,Não,6,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2850000,,,Mensalmente,,,,,,893584498,,,ok-img (2022-03-10 18:39:46),,,
Casa Mineira,316817,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Sagitário,320,30360230,3,Apto 301,3,1,2,110,,Não,2,Apto original conservado,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,440000,300,,Mensalmente,,,,,,E,,,,,,
Casa Mineira,386142,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,rua paneiras brancas,67,34006036,,,4,0,1,360,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2660000,,,Mensalmente,,,,,,E,,,,,,
Casa Mineira,346840,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Pium-I,977,30310080,1,101,4,1,2,127,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,584000,350,178,Mensalmente,,,,,,893584519,,,ok-img (2022-03-10 18:40:59),,,
Casa Mineira,399827,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Matipó,400,30350210,1,12,4,1,2,145,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,740000,,,Mensalmente,,,,,,893584525,,,ok-img (2022-03-10 18:42:41),,,
Casa Mineira,276340,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Abre Campo,237,30350190,6,601,4,1,3,180,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1100000,1000,336,Mensalmente,,,,,,893584536,,,ok-img (2022-03-10 18:44:25),,,
Casa Mineira,96207,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,RUA SABINO BARROSO,50,30310200,4,404,4,1,2,170,,Não,2,". Prédio: Port. Físico 24H, pilotis, salão de festas, área livre, box despejo / Ótima localização, conservado. Apto: 4 quartos, 2 salas, 2 banhos sendo 1 social e 1 suíte ambos c/ box blindex, cozinha c/ armários, área de seviço, dce / original, conservado. Garagem: 2 vagas cobertas e e linha.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,800000,,,Mensalmente,,,,,,E,,,,,,
Casa Mineira,255865,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Crucis,35,30360290,2,202,4,1,3,180,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,550000,,,Mensalmente,,,,,,893584555,,,ok-img (2022-03-10 18:46:25),,,
Casa Mineira,254299,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Bolívia,113,30330360,10,1001,3,1,2,110,,Não,1,Vista privativa e definitiva. Apartamento muito claro e ventilado.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,530000,850,,Mensalmente,,,,,,E,,,,,,
Casa Mineira,340823,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Nunes Vieira,435,30350120,1,101,2,0,1,110,,Não,1,"A vaga é livre, podendo ser coberta ou descoberta (sorteio anual entre os condôminos)",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,550000,694,190,Mensalmente,,,,,,893584567,,,ok-img (2022-03-10 18:47:31),,,
Casa Mineira,340832,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua República Argentina,20,30315490,3,301,4,1,2,120,,Não,1,Abriu o quarto de empregada e ampliou a área de serviço.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,550000,350,168,Mensalmente,,,,,,893584578,,,ok-img (2022-03-10 18:50:37),,,
Casa Mineira,373406,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Vitório Marcola,846,30310360,3,Apto 306,2,0,1,70,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,495000,,,Mensalmente,,,,,,893584584,,,ok-img (2022-03-10 18:52:10),,,
Casa Mineira,322547,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Copérnico,308,30360210,,,5,2,4,485,,Não,13,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1800000,,,Mensalmente,,,,,,893584591,,,ok-img (2022-03-10 18:53:50),,,
Casa Mineira,278205,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Nunes Vieira,436,30350120,9,903 Bl. A,2,0,1,80,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,470000,,,Mensalmente,,,,,,893584600,,,ok-img (2022-03-10 18:54:42),,,
Casa Mineira,398562,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Congonhas,425,30330100,2,42,4,1,2,227,,Não,2,"Ap. amplo, reformado",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1100000,,,Mensalmente,,,,,,893584611,,,ok-img (2022-03-10 18:55:53),,,
Casa Mineira,264165,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Guilherme de almeida,456,30350230,2,301 - 401,3,1,2,83,,Não,2,Unidades disponíveis 301/ 302/ 303/ 304/ 401,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,500000,400,,Mensalmente,,,,,,893584620,,,ok-img (2022-03-10 18:57:10),,,
Casa Mineira,260866,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Cabo Verde,190,30310260,1,106,3,0,1,90,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,425000,350,,Mensalmente,,,,,,893584634,,,ok-img (2022-03-10 18:57:59),,,
Casa Mineira,209829,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Cristina,656,30330050,1,1,4,1,2,150,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,650000,0,209,Mensalmente,,,,,,E,,,,,,
Casa Mineira,278450,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Deputado Álvaro Sales,196,30350250,3,304,2,0,2,75,,Não,1,Banho de empregada transformado em lavabo e quarto de empregada transformado em despensa,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,426000,420,118,Mensalmente,,,,,,893584656,,,ok-img (2022-03-10 18:59:37),,,
Casa Mineira,397721,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Viçosa,809,30330160,3,302,3,1,2,75,,Não,1,Apartamento tem uma área privativa/terraço. escada de 1 lance para esta área.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,425000,300,,Mensalmente,,,,,,893584664,,,ok-img (2022-03-10 19:00:32),,,
Casa Mineira,271523,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Padre Severino,51,30330150,3,301,3,1,2,122,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,890000,640,325,Mensalmente,,,,,,893584674,,,ok-img (2022-03-10 19:02:16),,,
Casa Mineira,277655,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Califórnia,855,30315500,12,1202,4,1,3,160,,Não,3,APARTAMENTO SUPER CONSERVADO,DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1450000,2000,480,Mensalmente,,,,,,893584684,,,ok-img (2022-03-10 19:05:04),,,
Casa Mineira,428408,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Zodíaco,480,30360430,,Lado direito 482,0,0,1,335,,Não,0,Lote com 13 de frente e 26 de fundos.,DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,480000,,,Mensalmente,,,,,,E,,,,,,
Casa Mineira,390385,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Francisco Deslandes,481,30310530,2,202,3,0,1,95,,Não,1,"É possível fazer 1 suíte ,banheiro social bem amplo.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,595000,350,150,Mensalmente,,,,,,893584703,,,ok-img (2022-03-10 19:06:03),,,
Casa Mineira,262895,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Matipó,380,30350210,1,101,4,1,2,140,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,550000,500,163,Mensalmente,,,,,,893584712,,,ok-img (2022-03-10 19:07:53),,,
Casa Mineira,254095,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua República Argentina,245,30315490,6,600,4,3,4,251,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2800000,2600,,Mensalmente,,,,,,E,,,,,,
Casa Mineira,348417,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Maria Alves,31,30310070,2,201,3,1,2,86,,Não,3,Imóvel hoje esta com 2 Quartos retirou um quarto para ampliar a sala ( fácil voltar ),PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1150000,,463,Mensalmente,,,,,,893584724,,,ok-img (2022-03-10 19:08:59),,,
Casa Mineira,403585,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Primeiro de Março,236,30315190,1,101,4,1,3,225,,Não,3,"Imóvel com muita luz natural e  arejado, área privativa nas duas laterais com excelente espaço externo, cozinha com espaço para dois ambientes, cozinha e sala de jantar, sala de visita que pode comportar dois ambientes. Há também lavabo.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1310000,700,,Mensalmente,,,,,,893584734,,,erro-sem_imgs,,,
Casa Mineira,333662,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Adolfo Pereira,303,30310350,2,201,4,2,4,360,,Não,4,APTO DUPLEX / ELEVADOR PARA O 2 NÍVEL,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1750000,2500,,Mensalmente,,,,,,893584742,,,ok-img (2022-03-10 19:10:36),,,
Casa Mineira,278632,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Professor Aníbal Mattos,450,30350220,5,502,4,1,2,100,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,590000,800,225,Mensalmente,,,,,,893584756,,,ok-img (2022-03-10 19:11:51),,,
Casa Mineira,214260,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Cristina,1307,30330228,3,300,4,1,3,250,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1350000,,,Mensalmente,,,,,,893584766,,,ok-img (2022-03-10 19:14:04),,,
Casa Mineira,218200,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Grão Mogol,1254,30315600,2,201,3,1,2,112,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,950000,480,,Mensalmente,,,,,,893584774,,,ok-img (2022-03-10 19:15:28),,,
