Casa Mineira,275091,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua dos Guajajaras,1697,30180101,,,4,0,2,311,,Não,2,"Casa em processo de tombamento pela Prefeitura de BH, localizada em uma área comercial privilegiada ,excelente  ponto para vários tipos de comércio. A casa precisa de uma reforma geral pois seu estado de conservação está muito ruim, devido a uma invasão que sofreu, ocasião  que ela foi bastante depredada. Em seu preço de avaliação e venda já foi levado isso em consideração.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1100000,,794,Mensalmente,,,,,,893584366,,,ok-img (2022-03-10 19:04:29),
Casa Mineira,416513,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Dom Silvério,15,34710380,4,402,2,0,1,60,,Não,1,,INQUILINO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,299000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,270384,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Avenida Miguel Perrela,371,31330290,7,Apto 702,3,1,3,201,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1160000,500,290,Mensalmente,,,,,,E,,,,
Casa Mineira,428481,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Gustavo Ladeira,11,31330572,6,604 Bl Torre  6,2,1,2,58,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,280000,370,120,Mensalmente,,,,,,893584384,,,erro-sem_imgs,
Casa Mineira,274203,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Doutor Mário Magalhães,212,31710360,3,302,3,1,2,115,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,550000,638,208,Mensalmente,,,,,,893584392,,,ok-img (2022-03-10 19:06:19),
Casa Mineira,239456,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Peçanha,131,30710040,2,210 Bloco 3,2,0,1,60,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,200000,375,28,Mensalmente,,,,,,893584403,,,ok-img (2022-03-10 19:07:08),
Casa Mineira,394020,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Maria José de Jesus,183,30520550,,,4,2,5,310,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,960000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,279085,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Magnólia,903,30770020,,,5,1,3,720,,Não,12,Existem 2 edículas com 2 quartos cada.  Excelente localização comercial e residencial!!! Avalia até 100% em permuta!!!,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1800000,,545,Mensalmente,,,,,,E,,,,
Casa Mineira,247823,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua João Lourival Dias,93,31140450,3,302,3,1,2,131,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,360000,250,95,Mensalmente,,,,,,893584420,,,ok-img (2022-03-10 19:09:06),
Casa Mineira,259700,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Bias Fortes,1801,30170019,3,304,3,0,1,64,,Não,0,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,260000,,,Mensalmente,,,,,,893584432,,,ok-img (2022-03-10 19:10:18),
Casa Mineira,273379,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Santa Cruz,602,30431228,3,303,3,1,2,90,,Não,2,,INQUILINO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,580000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,273380,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Atenas,135,30411230,3,303,3,1,2,78,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,580000,,,Mensalmente,,,,,,893584462,,,ok-img (2022-03-10 19:10:44),
Casa Mineira,374254,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Professor Domício Murta,45,31330670,11,1101,2,0,1,49,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,295000,,,Mensalmente,,,,,,893584472,,,erro-img_pequena,
Casa Mineira,346273,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Monte Branco,475,30421138,2,202,3,0,1,81,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,350000,,,Mensalmente,,,,,,893584483,,,ok-img (2022-03-10 19:13:23),
Casa Mineira,430200,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Jaguaribe,925,31130000,9,903,2,0,1,66,,Não,0,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,250000,336,,Mensalmente,,,,,,893584494,,,erro-sem_imgs,
Casa Mineira,279159,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Dom João VI,920,30570066,2,Apto 203 BL1,2,0,1,57,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,200000,220,,Mensalmente,,,,,,893584504,,,ok-img (2022-03-10 19:14:56),
Casa Mineira,351704,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Itambé do Mato Dentro,591,30882670,1,102,3,1,2,70,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,350000,145,,Mensalmente,,,,,,893584514,,,ok-img (2022-03-10 19:16:32),
Casa Mineira,324175,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Lírio Montanhes,204,30555180,5,502,3,1,2,96,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,525000,250,153,Mensalmente,,,,,,893584522,,,ok-img (2022-03-10 19:17:16),
Casa Mineira,265065,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Avenida  Presidente Kennedy,3000,34003402,,Casa 73,3,1,3,126,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,730000,650,,Mensalmente,,,,,,E,,,,
Casa Mineira,367179,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Felício Brandi,92,31340335,1,102 Bl.03,2,0,1,47,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,230000,,,Mensalmente,,,,,,893584539,,,ok-img (2022-03-10 19:18:34),
Casa Mineira,269367,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Salomão Rodrigues da Silva,41,31330490,3,302,2,1,2,59,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,296625,250,,Mensalmente,,,,,,893584545,,,ok-img (2022-03-10 19:19:26),
Casa Mineira,423440,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Xavier da Veiga,310,30730220,,,0,0,1,420,,Não,0,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1380000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,279431,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Padre Silveira Lobo,336,31270740,4,402,4,2,5,195,,Não,4,"No andar de cima: 1 lavabo interno e 1 lavabo externo 1 sala de tv  1 cozinha gourmet com churrasqueira integrada hidro de 5 lugares  área de tanque ligada a cozinha com área de varal e um cômodo de despensa no andar debaixo: 4 quartos sendo 2 suítes e 1 semi suíte 1 sala de estar em baixo da escada esta projetado para fazer uma adega  Fez todo o projeto de decoração com arquiteta e decoradora de interiores, caso a pessoa que comprar queira o projeto, mais o marceneiro de confiança, ele vê a possibilidade de fechar tudo por 70 mil.  O valor de condomínio é igual para todos.  Ele já fez toda a instalação de fiação para o novo morador só colocar o ar condicionado. Tem aquecedores nos cômodos, ele fez toda a instalação de luzes, não instalou os vidros nas janelas para deixar o novo morador escolher o que acha melhor. E vai cobrir parte da cobertura.   4 vagas cobertas, 3 livres e uma presa.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1400000,255,,Mensalmente,,,,,,E,,,,
Casa Mineira,331156,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Flat,Avenida Cristiano Machado,3435,31160413,5,504,1,0,1,19,,Não,0,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,216712,,115,Mensalmente,,,,,,E,,,,
Casa Mineira,245057,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua do Ouro,1186,30220000,4,400,4,3,4,347,,Não,3,"Mármore TRAVERTINO ITALIANO nas salas, 
 mármore Carrara na suíte principal e mármore ARABESCO nas outras suítes;Porta principal PIVOTANTE em PEROBA ROSA",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2750000,2700,618,Mensalmente,,,,,,893584599,,,ok-img (2022-03-10 19:21:17),
Casa Mineira,425710,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Mikhail Nime Safar,117,31741495,2,204,3,0,1,70,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,260000,,,Mensalmente,,,,,,893584606,,,erro-sem_imgs,
Casa Mineira,348032,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Conceição Olímpia Soares,275,31515070,,,5,1,3,230,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,490000,,,Mensalmente,,,,,,893584618,,,ok-img (2022-03-10 19:22:36),
Casa Mineira,419570,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Castelo de Lisboa,385,31330452,4,403,3,1,3,136,,Não,2,"01 vaga de garagem que cabem 02 carros médios em linha, sendo 01 semi-coberta",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,495000,205,156,Mensalmente,,,,,,E,,,,
Casa Mineira,254144,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Capelinha,340,30220300,1,101,2,0,1,75,,Não,1,Apartamento reformado.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,295000,295,,Mensalmente,,,,,,893584638,,,ok-img (2022-03-11 16:42:39),
Casa Mineira,253149,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Padre Eustáquio,1051,30710580,14,1401,3,0,1,70,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,280000,,,Mensalmente,,,,,,893584648,,,ok-img (2022-03-10 19:26:11),
Casa Mineira,372756,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Raimundo Vieira,15,31360210,1,103 Bl 07,2,0,1,48,,Não,1,"Uma vaga, em estacionamento rotativo.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,170000,150,,Mensalmente,,,,,,893584659,,,ok-img (2022-03-10 19:26:54),
Casa Mineira,324423,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua dos Médicos,911,30840020,,,3,0,1,229,,Não,3,"Descrição do imóvel principal. Existem mais 2 casas sendo: A primeira com 1 quarto, sala, cozinha, banheiro, área de serviço. A segunda com 2 quartos, sala, cozinha, copa, banheiro, área de serviço



TIROU DCE  (AMPLIOU COZINHA E AREA)


Lote com aclive.
reverteu o o quarto de  empregada como 3 quarto.

Apartamento precisa de pequenas reformas, porém muito claro, cômodos amplos, todas as janelas já estão em alumínio, e tem direito ao uso da cobertura, já consta na convenção de condomínio. Vaga coberta mas não demarcada

Área Útil 70,85 m2



São duas casas no lote reformadas, a segunda de 02 quartos, sala, cozinha, banheiro, area serviços, totalmente independente.
2 quartos com varanda
Varanda incorporada a sala.   As vagas são 1 coberta e 1 semi-cobertura.
O imóvel é 1 LOTE que fica ao lado direito da casa número 1819.



Casa antiga - tipo de construção futuro prédio""",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,600000,,,Mensalmente,,,,,,893584672,,,ok-img (2022-03-10 19:32:05),
Casa Mineira,413410,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Wilson Tavares Ribeiro,950,32183680,3,302 BL 3,2,0,1,45,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,160000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,409054,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua João Gusman,10,31748373,2,203 - Bl 1,2,0,1,50,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,155000,,38,Mensalmente,,,,,,E,,,,
Casa Mineira,323866,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Vaticano,310,30870060,,,3,2,4,258,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,788000,,135,Mensalmente,,,,,,893584688,,,ok-img (2022-03-10 19:36:30),
Casa Mineira,259050,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,CRISTIANO MACHADO,1440,31035512,8,803,3,0,1,90,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,300000,,,Mensalmente,,,,,,893584695,,,ok-img (2022-03-10 19:37:36),
Casa Mineira,364718,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Viamão,809,30431020,,,4,0,1,189,,Não,1,"Cobertura com linda vista definitiva e com direito a uma loja/galpão com entrada pela rua Pitt, que pode ser utilizado como várias vagas de garagem, consultórios, escritório... Tem cozinha, escritório e. 2 banheiros.  Prédio de esquina e o apartamento tem direito a um galpão/loja de 380m2 com escritório, 2 banheiros, cozinha e grande área livre, com entrada individual pela rua lateral.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,750000,,262,Mensalmente,,,,,,893584705,,,ok-img (2022-03-10 19:38:44),
Casa Mineira,372016,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Cecília Fonseca Coutinho,730,30840500,4,403,2,1,2,130,,Não,1,"1º Nível: São 133m² de área construída, composto por sala ampla para três ambientes c/ lavabo, cozinha espaçosa, despensa e DCE. 3 quartos sendo 1 suite e 2 semi-suítes.
 
 2º Nível: São 133m² sendo 43m² de área construída e 90 de terraço. 2 quartos (1 virou escritório) e suite master com closet e hidro, varanda na suite master. Sala ampla para 2 ambientes. ELEVADOR VAI ATÉ O SEGUNDO NÍVEL.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,390000,250,81,Mensalmente,,,,,,E,,,,
Casa Mineira,246346,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Professor Ziller,340,30730200,,,4,1,3,290,,Não,8,"Casa estilo colonial com Habite -se ,com área Gourmet na parte superior e vista panorâmica para o bairro, excelente acabamento !!",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1100000,,221,Mensalmente,,,,,,893584717,,,ok-img (2022-03-10 19:40:27),
Casa Mineira,242302,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua João Caetano,755,30421090,2,201,2,0,1,72,,Não,2,OPORTUNIDADE!!! Apto Novo!,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,270000,180,83,Mensalmente,,,,,,E,,,,
Casa Mineira,424683,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Desembargador José Satyro,575,30840490,2,201,3,1,2,85,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,380000,,,Mensalmente,,,,,,893584727,,,erro-sem_imgs,
Casa Mineira,398620,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Stela de Souza,87,31030490,3,301,3,1,2,90,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,340000,300,,Mensalmente,,,,,,893584738,,,ok-img (2022-03-10 19:41:50),
Casa Mineira,237184,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Elyseu Dias Coelho,97,31170350,3,300,4,1,3,130,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,740000,740,,Mensalmente,,,,,,893584750,,,ok-img (2022-03-10 19:43:04),
Casa Mineira,341723,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Professor Geraldo Fontes,160,31170540,3,301,2,0,1,70,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,280000,85,88,Mensalmente,,,,,,893584761,,,ok-img (2022-03-10 19:44:37),
Casa Mineira,394514,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua José Hemetério Andrade,711,30493180,3,302,3,1,3,97,,Não,2,,INQUILINO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,590000,650,197,Mensalmente,,,,,,E,,,,
Casa Mineira,375894,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua João Arantes,295,31170240,1,103,3,1,2,86,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,460000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,433118,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Alameda Indaiá,140,30535290,,,5,1,3,427,,Não,3,"Casa de 3 pavimentos, no primeiro garagem para 4 carros, segundo piso sala com varanda, lavabo e cozinha e no terceiro pavimento quartos e suíte. Acabamento de luxo porcelanato.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,899000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,394520,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Tenente Helim,76,31150390,,,3,0,1,320,,Não,2,Imóvel de 03 pavimentos sendo o primeiro garagem para 4 carros. o segundo sala com varanda cozinha e lavabo e o terceiro 03 quartos e suite.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,715000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,273921,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Nova Ponte,308,30550720,2,202,2,0,1,61,,Não,1,"A Casa possui 03 pavimentos  Observação: o 1º nível se trata de outro Proprietário (matrícula separada)  A Casa disponível para Venda é a do 2º e 3º nível.  2º Pavimento: * 02 Salas; * 01 Escritório; * 03 quartos, sendo 01 suíte. Suíte master com hidromassagem.  * Banheiro social; * Cozinha ampla; * Área de serviço independente; * Despensa; * Varanda com fechamento em vidro temperado; *02 Vagas de garagem em linha.  3º Pavimento: *Amplo salão com churrasqueira; * Lavabo; * Vista panorâmica para o bairro.  A casa possui aquecimento solar. Casa Com Habite-se Entrada coletiva  Medidor individualizado de água e luz  Localização estratégica a 02 quadras da Av. Portugal. Ambientes amplos excelente acabamento!",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,230000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,275367,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Heráclito Mourão de Miranda,3303,30882013,8,804 Bloco 2,3,1,2,78,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,400000,562,104,Mensalmente,,,,,,E,,,,
Casa Mineira,330089,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Avenida Portugal,1819,31550000,,Lote 006 - Quadra 088,0,0,1,525,,Não,0,"Sala para 3 ambientes, Piscina, Portão Eletrônico, Jardim de Inverno, Jardim,",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,610000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,334549,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Leonil Prata,1007,30840780,4,402,3,0,1,58,,Não,1,LOTE tem 360 METRO QUADRADOS e a Casa que tem 232 metros quadrados,INQUILINO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,215000,200,145,Mensalmente,,,,,,E,,,,
Casa Mineira,319312,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Manhumirim,1475,30770190,3,303,4,1,3,114,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,790000,,,Mensalmente,,,,,,893584786,,,ok-img (2022-03-10 19:45:40),
